ID,ra,dec,zCNN,NHI_best,Flux,SNR,status,SiII1526_sigma,SiII1526_dv,SiII1526_3sigUL,CII1334_sigma,CII1334_dv,CII1334_3sigUL,OI1302_sigma,OI1302_dv,OI1302_3sigUL,AlII1670_sigma,AlII1670_dv,AlII1670_3sigUL,n_lines_ok,solo_hits,pair_hit,detected,candidate_metalpoor,max_3sig_UL
318468382.0,8.3170553,23.7486644,2.15416385,20.54086,6.032,4.269,ok,5.657567,50.0,0.12593047056894074,12.6017475,0.0,0.10039638485865676,7.784229,-50.0,0.10213352244446178,7.386727,0.0,0.12527694639281767,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.12593047056894074
317205320.0,342.6230599,23.6098149,2.18115072,20.847432,1.39,3.667,ok,4.035402,-50.0,0.4254558214192719,3.028516,-150.0,0.45596722260268363,3.5980413,100.0,0.5309324385069886,0.70108986,-450.0,0.2406460705853329,4,"SiII1526,OI1302",False,True,False,0.5309324385069886
313216462.0,338.4341802,23.2772175,2.21872805,20.806098,2.183,5.814,ok,3.538996,-500.0,0.3183687773482555,0.73053783,200.0,0.2408210825641533,9.0953455,-400.0,0.3217919729858132,8.040687,250.0,0.16372597414237872,4,"SiII1526,OI1302,AlII1670",False,True,False,0.3217919729858132
316543569.0,339.5386954,23.6038243,2.74959368,20.610858,1.872,5.036,ok,12.898891,-50.0,0.1833423070835685,11.392733,0.0,0.22190333520459993,6.2353535,50.0,0.27877070676742827,6.4617963,50.0,0.31537831478498196,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.31537831478498196
316344222.0,350.4830152,23.4691322,2.04568056,20.39564,4.46,7.715,ok,13.8504,50.0,0.1265710812245925,11.021438,50.0,0.1653276651540097,11.732973,50.0,0.1569224407115275,11.694248,50.0,0.15616087530654887,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.1653276651540097
319323612.0,178.1524297,23.9985628,2.21576423,20.794159,2.517,4.538,ok,4.1086082,50.0,0.15479741054791757,6.647905,400.0,0.2881399129888814,6.28856,-50.0,0.2247463513040603,3.8102667,50.0,0.3167973360946834,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.3167973360946834
320751956.0,173.9555975,24.1056861,2.07881999,20.643154,4.008,5.395,ok,14.048097,100.0,0.12657846838848089,19.172792,50.0,0.11146764779497215,14.974566,500.0,0.19115129318679586,15.0970955,50.0,0.13602918344259177,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.19115129318679586
314402102.0,164.8397937,23.4056955,2.11805918,20.434511,2.6,6.507,ok,12.011071,100.0,0.21080329026962663,1.9730831,-500.0,0.26766555827322247,3.3833673,50.0,0.2675357227813527,2.7517507,350.0,0.24120047999923921,4,"SiII1526,OI1302",True,True,False,0.26766555827322247
313619662.0,343.7725908,23.2220061,2.01289779,20.397197,6.257,9.563,ok,7.281355,50.0,0.07686281416481608,3.6707585,50.0,0.18744946017111055,5.1826,150.0,0.1552745015328872,2.5761695,150.0,0.14125446154840102,4,"SiII1526,CII1334,OI1302",True,True,False,0.18744946017111055
315850510.0,156.8935784,23.491182,2.42597617,21.017154,0.845,3.021,ok,11.835999,-100.0,0.24919066813789237,6.78893,0.0,0.43362691127720854,7.2102637,-100.0,0.4044121073129521,6.6204314,0.0,0.3852681052837158,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.43362691127720854
313631067.0,158.752854,23.1730317,2.46564613,20.525352,0.9,4.555,ok,6.9149776,150.0,0.38609878132406794,3.3728194,-150.0,0.2875814885314387,3.5623684,-100.0,0.3556150385416073,2.3805172,-150.0,0.2397475145250355,4,"SiII1526,CII1334,OI1302",True,True,False,0.38609878132406794
321680156.0,159.3516076,24.1969544,2.03238473,20.734751,4.228,8.507,ok,15.6938505,-50.0,0.11158970161803333,14.251342,-100.0,0.1420610564903588,14.491228,450.0,0.12392412324951327,15.428993,-100.0,0.13785735406412986,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.1420610564903588
314526723.0,159.3115398,23.3711576,3.49660009,20.489814,1.887,6.999,ok,3.1973128,50.0,0.3685108719621485,4.1717787,200.0,0.21295374764238606,5.201163,150.0,0.19755008431526871,2.9227042,200.0,0.22846191726537227,4,"CII1334,OI1302",True,True,False,0.3685108719621485
314526723.0,159.3115398,23.3711576,2.37974716,20.847854,1.887,6.999,ok,14.788388,500.0,0.18262875419185118,-2.6528006,-250.0,0.19559316551687894,4.9773517,-400.0,0.25601968121630697,3.1981294,450.0,0.13381135836269523,4,"SiII1526,OI1302",True,True,False,0.25601968121630697
317943355.0,157.0739428,23.7084686,2.08165702,20.517958,11.25,10.066,ok,6.2538085,100.0,0.09265008512118104,-0.13962482,0.0,0.110014316747746,0.3414977,500.0,0.1126839571848775,8.667645,50.0,0.10135709376884713,4,"SiII1526,AlII1670",True,True,False,0.1126839571848775
313734475.0,160.1081192,23.239198,3.51631538,20.494247,1.625,4.983,ok,1.8004776,-150.0,0.26464251399090566,1.7514141,200.0,0.24755519687050898,2.2178178,-250.0,0.22461880374404902,1.6061199,-100.0,0.261232319819653,4,,False,False,True,0.26464251399090566
317094100.0,156.7148789,23.6009871,2.24178492,20.648048,3.821,6.425,ok,29.51722,-150.0,0.10286057001950483,23.184433,-100.0,0.12079368244330174,20.229727,-100.0,0.1481408051349944,28.307146,-100.0,0.10579902620945134,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.1481408051349944
319617983.0,160.4501395,23.8512024,2.07244591,20.605009,3.28,4.917,ok,2.6457975,450.0,0.2185113463893017,8.434372,450.0,0.19734030593022656,1.2144834,500.0,0.27805165853049524,3.343088,50.0,0.22884317624883443,4,CII1334,True,True,False,0.27805165853049524
321736898.0,0.1425321,24.1105603,3.45845411,20.482954,5.705,13.633,ok,17.031158,-50.0,0.06861556030276852,17.753412,0.0,0.0846258739165439,15.557134,0.0,0.06358119036336733,13.09645,0.0,0.07905519702616466,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.0846258739165439
319474199.0,155.9553525,23.9930452,2.72807255,20.362127,1.751,3.1,ok,1.5322981,-500.0,0.5407092885857218,4.210066,250.0,0.3563351573202144,5.2075024,300.0,0.2913664075532445,2.47163,-200.0,0.509776279057326,4,"CII1334,OI1302",True,True,False,0.5407092885857218
319481397.0,354.9616382,23.9216068,2.57506729,20.448165,1.929,5.064,ok,11.132858,-50.0,0.10658601648996856,6.417026,0.0,0.30058159130869344,5.563671,300.0,0.26275187721109156,3.6513615,0.0,0.3975238786684675,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.3975238786684675
314754361.0,355.3346315,23.2838888,2.0163683,20.477371,2.862,3.346,ok,2.9529839,-450.0,0.2552720821620105,3.0361817,-100.0,0.4302067554978662,1.6951016,350.0,0.4174018679616562,2.5953424,-100.0,0.2935488270574057,4,,True,True,False,0.4302067554978662
318174802.0,343.5517742,23.8592886,2.0163683,20.603123,5.112,4.223,ok,5.1307325,100.0,0.18247534579640176,4.5863338,50.0,0.13528429410037046,6.65822,100.0,0.15895452167131324,7.5133076,150.0,0.17975917010594522,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.18247534579640176
319108246.0,164.2308573,23.8862864,2.08947226,20.634045,5.677,5.77,ok,25.653534,50.0,0.0945042877466756,25.595318,50.0,0.074911484380368,23.47729,50.0,0.06543704616846832,23.454943,50.0,0.09103346769957704,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.0945042877466756
315542690.0,345.9538576,23.4623756,2.08165729,20.629594,3.306,3.917,ok,6.230629,-100.0,0.16456191519041785,10.010049,-100.0,0.10430713211174739,6.664473,-400.0,0.16116514607450913,5.6996307,-100.0,0.12282430942593449,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.16456191519041785
313055298.0,330.7194146,23.0941275,2.17164372,20.661366,4.986,4.578,ok,11.612184,-50.0,0.13729468915200402,14.612717,0.0,0.11972552920808345,14.357326,-50.0,0.11096080167296138,9.482666,0.0,0.13872319073067105,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.13872319073067105
322331106.0,345.4832436,24.239147,2.85819627,20.874142,1.18,4.352,ok,5.4483523,-100.0,0.36473392236304203,9.515108,-500.0,0.3019180865277008,5.683546,50.0,0.24669054169971605,6.8505397,-100.0,0.2283660815117654,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.36473392236304203
313844905.0,341.41489,23.1706808,2.45290158,20.740422,1.126,3.121,ok,1.7556723,100.0,0.3903070771510082,1.9840435,200.0,0.4737427786768268,4.6359525,150.0,0.4396776755608882,0.51820016,250.0,0.5156929569458304,4,OI1302,False,True,False,0.5156929569458304
318303559.0,16.8888596,23.6898568,2.01984282,20.612534,7.139,5.954,ok,20.081709,-400.0,0.09374335467893405,10.012202,-350.0,0.15523396893490593,9.072029,100.0,0.1707243101745802,18.806814,-350.0,0.09618523933228068,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.1707243101745802
317636381.0,352.0677698,23.7119548,2.22021079,20.508108,3.807,3.509,ok,3.3130322,-50.0,0.18858248927957355,9.057776,-100.0,0.17453636640880194,4.294444,-100.0,0.19311912385824162,4.112241,-100.0,0.21529322403761242,4,"CII1334,OI1302,AlII1670",True,True,False,0.21529322403761242
318285836.0,350.7468093,23.7108079,2.49288511,20.341144,0.903,3.417,ok,3.4310813,150.0,0.4775218597733766,5.741572,100.0,0.331435899322222,1.5107195,-450.0,0.42532902436072983,5.955347,150.0,0.3626518085665792,4,"SiII1526,CII1334,AlII1670",True,True,False,0.4775218597733766
322417918.0,140.3758083,24.1731536,2.91006791,20.543064,11.516,12.973,ok,20.406067,50.0,0.07919547608697178,29.148481,50.0,0.0655011161500223,21.806644,100.0,0.06891232142644785,25.532116,50.0,0.08475868797933107,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.08475868797933107
331732204.0,229.1722541,25.2816263,2.14039508,20.566088,16.806,11.153,ok,3.8839803,150.0,0.06457363835582085,12.601288,250.0,0.05740855010580156,8.615289,100.0,0.05216361927123534,5.576383,150.0,0.06700500262948246,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.06700500262948246
327983560.0,234.7485815,24.8836121,3.02053963,20.642767,2.58,6.147,ok,3.339202,-300.0,0.21927965004771804,2.6725774,0.0,0.15773147092310336,4.7027516,0.0,0.115781759609406,3.4015307,0.0,0.20125751349020574,4,"OI1302,AlII1670",True,True,False,0.21927965004771804
313140722.0,131.4795172,23.1149114,2.48565423,21.123102,5.37,5.366,ok,0.2834511,500.0,0.1761024757881484,0.10669526,450.0,0.199001856038032,2.4702234,500.0,0.1775798377833146,0.65449166,400.0,0.28833670237811204,4,,False,False,True,0.28833670237811204
330711842.0,255.5300037,25.1536137,2.73236706,20.440499,2.559,4.879,ok,2.1586292,50.0,0.3165059003919319,2.6387484,0.0,0.23048605231550512,2.9501615,0.0,0.17358792305786871,1.939196,-200.0,0.3179699512023775,4,,True,True,False,0.3179699512023775
329708652.0,237.6083953,25.0643564,2.20984684,20.709327,1.894,6.118,ok,9.290414,-50.0,0.225729312549145,10.71068,0.0,0.23059728068362292,11.413878,-50.0,0.20174959581290297,11.4956255,0.0,0.19465317106836366,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.23059728068362292
331226435.0,250.3019506,25.3075949,2.17895466,20.308716,1.487,3.161,ok,-0.40040228,-500.0,0.6252748412249023,3.1203408,50.0,0.4547545358311474,1.9961954,250.0,0.7873961436461683,0.86348635,-100.0,0.4118646791799775,4,,False,False,True,0.7873961436461683
324637788.0,248.778157,24.4592544,2.03657662,20.869807,3.954,3.7,ok,3.4640753,-500.0,0.22159376505979778,6.796499,-100.0,0.134147477809566,8.510548,-300.0,0.2215603910304346,2.3305688,-400.0,0.21722881889388795,4,"SiII1526,CII1334,OI1302",False,True,False,0.22159376505979778
329608657.0,123.4752142,25.1654328,2.7220686,20.471861,1.593,3.676,ok,5.2392936,100.0,0.450973498041796,7.59217,50.0,0.3622867121044663,7.321668,-50.0,0.48090170049284797,5.342939,150.0,0.40037683713385985,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.48090170049284797
325592868.0,114.2138628,24.5658325,2.04989031,20.340872,3.723,3.332,ok,3.9946885,-50.0,0.24920411986509816,9.331568,0.0,0.1999771891380127,11.338296,-50.0,0.13060656931228615,5.358261,0.0,0.21998034301832986,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.24920411986509816
331747659.0,118.9805277,25.363965,2.58991571,20.315243,1.21,3.016,ok,3.338418,100.0,0.3090550150815571,3.1892657,-250.0,0.396907641488382,3.1480129,-450.0,0.45303902695497966,1.0232985,-300.0,0.6820671496336133,4,,False,False,True,0.6820671496336133
325151464.0,129.0611521,24.5772614,2.02540978,20.523716,3.09,3.631,ok,1.2777483,-400.0,0.32853407975770643,1.7200832,300.0,0.532758892072982,5.13608,-100.0,0.49055326009081024,0.6110373,-450.0,0.2836132082740135,4,OI1302,False,True,False,0.532758892072982
323760210.0,124.4687743,24.4030309,2.43703774,20.88993,2.312,3.208,ok,4.995585,50.0,0.21919608482323383,7.3973513,0.0,0.24781723769264136,4.5320883,50.0,0.2699075395517059,4.7878737,0.0,0.36640453558622776,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.36640453558622776
325817837.0,129.2663219,24.6906014,2.13533742,20.389166,3.761,5.462,ok,1.6959734,50.0,0.2141275584734964,0.6596172,-500.0,0.2487208664337184,5.1027226,100.0,0.28474802511689634,0.5501683,450.0,0.25552535891842926,4,OI1302,False,True,False,0.28474802511689634
329608657.0,123.4752142,25.1654328,3.00298887,20.743578,1.593,3.676,ok,1.507223,400.0,0.38695760135309265,4.042003,250.0,0.39342623463106585,7.936998,-200.0,0.32667583029586833,0.6322488,200.0,0.28871472811330734,4,"CII1334,OI1302",False,True,False,0.39342623463106585
324577223.0,124.6366443,24.5286242,2.69304211,20.519564,1.086,3.339,ok,4.560995,-50.0,0.5293272233733881,5.8654413,-350.0,0.28556535683865825,2.80361,-500.0,0.42339558004629096,1.8432221,-200.0,0.4403286259260955,4,"SiII1526,CII1334",False,True,False,0.5293272233733881
319088030.0,12.3448588,23.7742238,2.65244955,20.354459,2.016,3.527,ok,2.8270695,-100.0,0.4965079189658798,0.96082544,-450.0,0.35712463204710926,1.6349648,-50.0,0.31706948823685743,1.7424603,150.0,0.6618385554360963,4,,False,False,True,0.6618385554360963
331759906.0,256.957147,25.3093153,2.40395939,20.336888,1.814,4.135,ok,4.16998,150.0,0.27571270716137075,7.682093,100.0,0.3678037699512984,7.552149,500.0,0.3233322034288262,3.7650127,50.0,0.5513829166145447,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.5513829166145447
324577223.0,124.6366443,24.5286242,2.83516772,20.379189,1.086,3.339,ok,-1.2413605,100.0,0.2739905537794526,4.5660734,-500.0,0.32322457260325854,7.1421804,450.0,0.30712969106587573,2.724878,0.0,0.3685352076159183,4,"CII1334,OI1302",False,True,False,0.3685352076159183
330697142.0,19.7462131,25.3181585,2.1159049,20.513327,2.399,4.301,ok,4.23052,100.0,0.2722246051209989,3.3528473,200.0,0.3466269295056442,2.4112747,-100.0,0.3546941460021857,3.6555269,150.0,0.2649579152955002,4,"SiII1526,AlII1670",True,True,False,0.3546941460021857
326847464.0,130.417075,24.7452503,2.40788035,20.391297,1.718,3.669,ok,5.1237497,250.0,0.2490035253538716,3.192075,200.0,0.5742237617794864,4.9469414,150.0,0.333919698090256,2.5142062,100.0,0.7060711890842779,4,"SiII1526,OI1302",True,True,False,0.7060711890842779
325821120.0,29.1498133,24.5543855,2.53740199,20.580324,7.732,16.584,ok,10.919615,50.0,0.08047703013727664,45.00104,0.0,0.05786060473462337,31.520346,50.0,0.06309024843647096,31.975136,450.0,0.10113793514036923,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.10113793514036923
324777695.0,25.5745751,24.5061433,2.67522812,20.37951,2.389,3.372,ok,7.0200615,100.0,0.2445314145387118,5.7209997,50.0,0.2788586397082034,5.426233,100.0,0.282573019263033,4.9526553,0.0,0.3891132847538218,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.3891132847538218
328237220.0,28.7426433,24.9642075,2.15779703,20.4911,1.224,3.029,ok,-3.5929668,450.0,0.22319609061333318,0.6783096,350.0,0.6145071380055156,7.249725,150.0,0.4385969101584655,2.423655,-300.0,0.4007237740688614,4,OI1302,False,True,False,0.6145071380055156
323092851.0,15.1710457,24.4354985,2.88404485,20.484519,2.239,5.777,ok,0.53252125,-200.0,0.33962893012512485,10.872285,-100.0,0.1956057983560933,13.056972,450.0,0.1758288787170214,1.2025393,-100.0,0.2981002647530217,4,"CII1334,OI1302",False,True,False,0.33962893012512485
323092851.0,15.1710457,24.4354985,3.59604532,20.656657,2.239,5.777,ok,6.130514,-250.0,0.25447247951629254,7.3827643,-100.0,0.2655977401672117,3.8097405,-50.0,0.3052206264502677,2.2599032,-100.0,0.3848977892150752,4,"SiII1526,CII1334,OI1302",True,True,False,0.3848977892150752
326877660.0,135.9080315,24.8097617,2.31424264,20.462406,6.995,3.334,ok,,,,,,,,,,,,,0,,False,False,False,
329910034.0,139.6382882,25.0455019,2.60731666,20.514525,8.623,11.635,ok,4.120524,-100.0,0.1258531523195072,5.584653,-100.0,0.10568541005724574,4.3912883,-100.0,0.10063703661502316,3.500903,-100.0,0.21326535275665193,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.21326535275665193
325621255.0,137.3096113,24.5612728,3.24604215,20.514722,2.01,4.831,ok,4.2396507,-50.0,0.27465598197982133,6.732684,50.0,0.2621919406403401,6.8126903,500.0,0.23181006604741622,5.172453,0.0,0.34056536057954057,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.34056536057954057
332278022.0,145.5460088,25.3670742,2.86175129,20.610783,6.606,11.781,ok,14.328553,-500.0,0.08405184549612703,31.257631,0.0,0.0731992775698666,28.583797,50.0,0.06655529508298977,17.270834,0.0,0.08940514881108094,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.08940514881108094
325233707.0,148.6104944,24.5726388,2.92359552,20.311003,4.16,7.777,ok,4.6969137,100.0,0.18112180067270053,7.5976562,50.0,0.13650438951097377,5.032221,100.0,0.13462802825939565,6.356824,150.0,0.2639248102343946,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.2639248102343946
332278022.0,145.5460088,25.3670742,3.80268719,20.505177,6.606,11.781,ok,6.830016,100.0,0.06639184515670486,15.399276,50.0,0.09041342996143964,16.604956,50.0,0.07522843230425273,4.953721,-100.0,0.1281086095535487,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.1281086095535487
329344694.0,31.5716549,25.0209541,2.09018385,20.577092,3.905,4.017,ok,3.226263,150.0,0.1825209722101189,7.9844294,100.0,0.14456618250550182,8.581788,100.0,0.11679634534242248,3.9332552,150.0,0.1832163955140534,4,"CII1334,OI1302,AlII1670",True,True,False,0.1832163955140534
331608436.0,331.3264592,25.4231867,3.33395348,20.705881,3.355,7.906,ok,15.657048,50.0,0.1191885437760809,12.958027,50.0,0.1437387247848805,16.586433,50.0,0.11055109646784819,0.8056916,-450.0,0.12819157543492843,4,"SiII1526,CII1334,OI1302",True,True,False,0.1437387247848805
329331069.0,188.635328,24.9812305,2.57671408,20.789741,2.707,6.355,ok,4.480547,-50.0,0.24873336799590537,15.457512,50.0,0.16820583430761157,9.378319,100.0,0.20854959766259606,2.932179,-100.0,0.29448534792842784,4,"SiII1526,CII1334,OI1302",True,True,False,0.29448534792842784
324627413.0,192.1414247,24.4837492,3.45229878,20.316525,2.077,6.178,ok,4.363693,-450.0,0.16986691845550483,3.3749511,250.0,0.2817591369705418,1.6452295,-250.0,0.22177058585970902,0.27175328,200.0,0.29055163776770465,4,"SiII1526,CII1334",False,True,False,0.29055163776770465
324627413.0,192.1414247,24.4837492,2.33567938,21.134432,2.077,6.178,ok,2.6691396,400.0,0.28995110368216775,4.043366,-200.0,0.274204825079076,6.0728106,500.0,0.3354074177719202,4.27996,-200.0,0.1517615791129455,4,"CII1334,OI1302,AlII1670",True,True,False,0.3354074177719202
322751074.0,195.8283662,24.2862943,2.68031002,20.67415,8.753,11.279,ok,28.987135,-100.0,0.0708686818356383,24.562342,-100.0,0.08940040747948803,18.265272,-50.0,0.09483805527879355,21.567953,-100.0,0.10490541562350812,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.10490541562350812
328216445.0,195.8006193,24.9017113,2.35107534,20.568832,3.942,8.171,ok,26.351297,-100.0,0.1229870170838577,8.205821,450.0,0.16818482470181978,10.7315235,450.0,0.2435820046742891,25.707024,0.0,0.1175288991479479,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.2435820046742891
330083253.0,202.359128,25.2547188,2.18408242,20.478852,3.323,4.48,ok,-0.5165276,100.0,0.1626094718445286,8.596851,250.0,0.31308442417291515,1.6195056,350.0,0.28004581078313945,3.771709,100.0,0.24544840031452062,4,"CII1334,AlII1670",False,True,False,0.31308442417291515
323194752.0,202.024303,24.4418784,2.08662839,20.808916,2.759,3.174,ok,4.546742,250.0,0.276636938610607,10.249544,0.0,0.2459362715871681,3.1503038,100.0,0.4394750561677805,4.8603797,200.0,0.26393400139844814,4,"SiII1526,CII1334,AlII1670",True,True,False,0.4394750561677805
328217908.0,204.2334174,24.9031647,2.11375383,20.5037,4.672,9.406,ok,43.243427,-50.0,0.06820653523886908,10.272627,0.0,0.12576082668778407,16.26049,500.0,0.14181661849569008,5.338622,450.0,0.14537107047531828,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.14537107047531828
326626445.0,206.0956364,24.8390337,2.97909595,20.562237,3.485,5.479,ok,4.750196,100.0,0.2371210626620518,8.246106,100.0,0.20322439350415147,7.401639,100.0,0.1722672192756609,4.70971,150.0,0.2227650182259348,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.2371210626620518
332241686.0,208.6013932,25.5007796,2.08236622,20.538334,2.597,5.372,ok,3.3419476,450.0,0.1806361915029937,6.4707603,450.0,0.2509076935873201,4.559815,500.0,0.3320181398803922,4.876281,450.0,0.2531872423627995,4,"CII1334,OI1302,AlII1670",True,True,False,0.3320181398803922
329049993.0,189.7171188,25.0130335,2.36809491,20.330932,1.439,3.153,ok,4.576684,400.0,0.21557493501700942,2.5770586,50.0,0.48978426932127456,3.0317898,350.0,0.41127962534005597,5.2717185,400.0,0.3849650931867728,4,"SiII1526,AlII1670",True,True,False,0.48978426932127456
326060019.0,213.4965295,24.7020912,2.11949571,20.674815,5.429,5.998,ok,6.7937593,50.0,0.1470222571320263,16.520847,-300.0,0.159531181758141,6.873482,-250.0,0.1815917757871093,3.5980804,400.0,0.17405683169269154,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.1815917757871093
323906128.0,211.4450317,24.3572335,2.78167516,20.404108,1.469,4.119,ok,4.7708316,-150.0,0.5610066459426687,9.081734,350.0,0.2830743368862588,5.4641595,500.0,0.36607061051790424,3.786386,0.0,0.19934428155141687,4,"SiII1526,CII1334,OI1302,AlII1670",False,True,False,0.5610066459426687
329902273.0,217.8587286,25.1088577,2.53740199,20.543664,3.151,4.324,ok,4.2230587,50.0,0.21917736405614927,2.4321475,50.0,0.25678579448143923,2.7537124,500.0,0.22992118200957667,1.7630619,350.0,0.3614171872443775,4,SiII1526,True,True,False,0.3614171872443775
329902461.0,217.8395987,25.2107435,2.02540978,20.552985,4.465,5.669,ok,13.580817,-300.0,0.1641993953074668,10.286696,-350.0,0.22032915549240265,15.626213,-300.0,0.16465706742501207,15.550562,-350.0,0.1686871501298574,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.22032915549240265
323906128.0,211.4450317,24.3572335,3.22264333,20.401882,1.469,4.119,ok,7.340938,50.0,0.2059504752239168,9.091317,-100.0,0.27371605168059704,7.862657,-200.0,0.2602118338295206,5.878693,0.0,0.211272385896256,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.27371605168059704
323613551.0,221.2665617,24.4353921,2.11518835,21.262778,4.861,5.264,ok,8.713085,500.0,0.11467222583944031,7.0753903,450.0,0.12180779065913667,7.181774,500.0,0.14633695304090896,5.898319,450.0,0.12191917668160943,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.14633695304090896
327019851.0,219.9148346,24.8936307,2.01845218,20.932711,5.459,8.415,ok,12.947729,100.0,0.09102368074530995,12.116525,200.0,0.17102859646844687,5.131561,0.0,0.1404595191176539,8.728809,50.0,0.11348355691840487,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.17102859646844687
332071702.0,223.2449918,25.4318081,3.70960394,20.315504,1.784,4.679,ok,2.8047678,50.0,0.11554124687695085,5.73278,0.0,0.13529512794817997,5.3669443,50.0,0.13689755513545476,-0.204351,-100.0,0.18865444690662597,4,"CII1334,OI1302",True,True,False,0.18865444690662597
324109752.0,202.9090548,24.4461775,2.23731027,20.720164,1.917,3.595,ok,12.675635,-450.0,0.17779746487212844,4.890367,-450.0,0.4149087646878303,6.4785604,-500.0,0.37707482125116354,10.574998,-500.0,0.25675109500565624,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.4149087646878303
331379111.0,6.84539,25.2026783,2.02471411,20.76456,1.859,3.703,ok,7.879459,-300.0,0.278586961517002,5.1778173,0.0,0.32439455391862104,5.3292766,-400.0,0.3211553215326109,1.1367506,150.0,0.45837919746608785,4,"SiII1526,CII1334,OI1302",False,True,False,0.45837919746608785
326996384.0,340.3794616,24.7903822,2.18408261,20.515128,4.544,8.47,ok,13.906021,100.0,0.12889631455931722,19.541704,-200.0,0.13015425535923342,18.023167,50.0,0.12298896705640378,12.861818,150.0,0.15031644946328881,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.15031644946328881
326996384.0,340.3794616,24.7903822,2.06538018,20.59006,4.544,8.47,ok,22.459677,-300.0,0.09104324190782648,13.9277115,50.0,0.1327999109564006,14.384396,500.0,0.13964804358871974,16.631563,50.0,0.14293649941958392,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.14293649941958392
331217688.0,341.9755664,25.1830293,2.37197471,20.915431,6.35,13.274,ok,23.379734,100.0,0.06938953410771986,25.548803,100.0,0.07863829287375432,35.80969,150.0,0.06435118702131631,20.32858,50.0,0.08651149445197887,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.08651149445197887
325695491.0,347.2049634,24.7207952,2.15998023,20.441034,1.125,3.025,ok,6.240016,250.0,0.562820888764531,3.1897871,-500.0,0.5470857865534187,2.0164716,500.0,0.60195241281736,2.5518858,350.0,0.35368737565179736,4,SiII1526,False,True,False,0.60195241281736
325695491.0,347.2049634,24.7207952,2.28764079,20.515346,1.125,3.025,ok,2.6005988,400.0,0.46531381532495275,4.316628,-500.0,0.40144818370515944,1.4200686,50.0,0.4924341723737711,2.4876838,0.0,0.5130204177685377,4,CII1334,False,True,False,0.5130204177685377
331897322.0,165.2134891,25.4271765,2.93989191,21.190024,1.045,3.257,ok,6.5075073,100.0,0.33826973890613177,9.456083,250.0,0.3107169326398122,4.921743,-50.0,0.4626322512717687,9.276567,150.0,0.25894461221077586,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.4626322512717687
323159646.0,168.0302216,24.4323311,2.13750355,20.472362,2.842,4.621,ok,3.2233706,150.0,0.3358680982702321,2.0830674,-350.0,0.5933648306955805,2.6380835,-500.0,0.6521327402401722,5.5302987,400.0,0.25753588622100937,4,AlII1670,False,True,False,0.6521327402401722
