ID,zQSO,zCNN,Conf,NHIcnn,Flux,SNR,Plate,MJD,Fiber,ra,dec,NHIfit,NHI_best
83316967,2.59744812,2.42124546,1.0,20.963362,1.797,4.388,3833,55290,266,159.0605531,-0.487338,20.733164,20.733164
83322915,2.85033583,2.39534828,1.0,20.279079,0.95,3.006,3833,55290,382,158.5892532,-0.5556719,20.375369,20.375369
90447198,2.57417944,2.45688079,1.0,20.853276,0.993,3.061,3842,55565,378,176.9241222,-0.2704609,20.906141,20.906141
79429098,2.98637545,2.90287127,1.0,20.670638,2.63,6.131,3844,55321,230,181.2237418,-0.8349846,20.904567,20.904567
77293041,2.98752205,2.76083524,1.0,20.873462,2.016,4.556,3847,55588,214,186.7222905,-0.7533489,20.669458,20.669458
87443520,2.32563477,2.13678198,1.0,20.428546,5.969,6.447,4004,55321,430,198.0987545,-0.2108538,20.312714,20.312714
85851565,3.38157782,3.19840499,1.0,20.924446,1.6,4.348,4004,55321,457,198.0213793,-0.5715421,20.992093,20.992093
81856479,3.13114562,2.89031028,1.0,20.862165,1.644,5.197,4008,55356,22,236.3966288,-0.639377,20.805453,20.805453
80124968,3.19634572,2.78516033,1.0,21.262687,1.928,6.326,4010,55350,154,233.4034736,-0.8109461,21.294487,21.294487
80101051,3.29828974,2.7332254,1.0,20.77021,2.068,5.86,4010,55350,500,231.9395785,-0.6597073,20.844915,20.844915
89786872,2.63979436,2.33337677,1.0,20.770765,1.383,3.405,4012,55327,358,230.5461781,-0.343643,20.723795,20.723795
79108193,3.37391192,2.768637,1.0,20.330483,1.149,3.838,4022,55352,282,221.1001719,-0.7484882,20.469169,20.469169
81525735,3.39012657,2.9064681,1.0,20.868505,1.203,4.142,4040,55605,270,207.756646,-0.5533487,20.876273,20.876273
93029658,3.35111952,3.10189186,1.0,20.531491,0.752,3.101,4191,55444,378,317.7015635,-0.0339188,20.793461,20.793461
89575683,3.03086829,2.57342291,1.0,20.567853,1.676,6.379,4197,55479,79,329.135831,-0.2319065,20.462359,20.462359
83890413,2.56431074,2.18554945,1.0,21.183996,2.235,4.996,4200,55499,434,332.3726097,-0.4804758,21.137361,21.137361
88175885,2.59501188,2.41416266,1.0,20.772154,1.995,4.381,4201,55443,88,335.7794129,-0.3551757,20.994735,20.994735
83985451,2.551385,2.29901469,1.0,20.947696,1.772,3.628,4206,55471,494,341.9306899,-0.5577773,21.027145,21.027145
85147793,3.77520426,3.23335068,1.0,20.241466,1.897,5.917,4207,55475,126,345.6873619,-0.5560568,20.342653,20.342653
79350066,3.07757841,2.71350649,1.0,20.187006,3.284,7.656,4207,55475,176,345.3487994,-0.6291672,20.343207,20.343207
87624139,3.06624157,2.66424257,1.0,20.613322,1.417,4.337,4208,55476,146,347.1374311,-0.3923421,20.562614,20.562614
75164645,3.03991562,2.87957602,1.0,20.838726,1.007,3.262,4209,55478,140,348.8124055,-0.8885714,20.865337,20.865337
87632568,3.80952255,3.57703494,1.0,20.343968,1.519,4.98,4209,55478,272,348.3003233,-0.2827588,20.621097,20.621097
75170190,2.99110919,2.46963819,1.0,20.473518,3.849,10.359,4209,55478,338,348.0413647,-0.9496343,20.62423,20.62423
75141314,2.75731441,2.34106045,1.0,20.980412,2.174,3.805,4211,55446,48,352.6419526,-0.9714969,21.128022,21.128022
87723047,2.56432866,2.42518651,1.0,21.119364,2.69,5.759,4217,55478,294,1.7286778,-0.2310005,21.122809,21.122809
85734979,2.70487214,2.56356105,1.0,20.883981,2.58,6.511,4218,55479,350,2.9568082,-0.4575036,20.767894,20.767894
77723828,3.18000164,2.65076855,1.0,20.778967,1.167,3.692,4220,55447,326,6.6896404,-0.6352921,20.714152,20.714152
77752547,2.50491107,2.43308387,1.0,20.387633,2.715,4.283,4223,55451,395,11.1502219,-0.736018,20.384978,20.384978
84288553,2.99275096,2.78777511,1.0,20.340623,1.051,3.267,4224,55481,146,14.0670463,-0.5693554,20.304664,20.304664
92194866,2.72480983,2.34182902,1.0,20.547512,2.828,6.658,4229,55501,13,23.412934,-0.1550771,20.675635,20.675635
85109252,2.96725724,2.70667352,1.0,20.670015,2.338,7.149,4230,55483,310,23.5512298,-0.5011432,20.570783,20.570783
77890944,2.69629685,2.36654404,1.0,20.770948,10.133,16.893,4231,55444,467,24.3038331,-0.6510243,21.01919,21.01919
85065108,2.44408753,2.1804191,1.0,20.6105,2.127,3.844,4234,55478,388,29.7612762,-0.5402719,20.75676,20.75676
90227839,2.54134702,2.24253222,1.0,20.581428,2.918,5.553,4240,55455,234,40.6294619,-0.2077958,20.668688,20.668688
90227839,2.54134702,2.47443587,1.0,20.9261,2.918,5.553,4240,55455,234,40.6294619,-0.2077958,21.03897,21.03897
78090965,2.44404685,2.37974716,1.0,20.516246,2.294,3.238,4241,55450,140,42.6659341,-0.7970985,20.510772,20.510772
84716656,2.48172115,2.14039508,1.0,20.669514,6.073,7.759,4242,55476,64,44.6625823,-0.4916075,20.651782,20.651782
75584894,2.88483277,2.72635587,1.0,21.254824,2.249,4.217,4367,55566,822,6.5455088,-1.036969,21.408564,21.408564
89588975,2.38919647,2.26801788,1.0,21.122492,2.746,3.156,4791,55889,140,127.9926823,-0.2831224,21.189243,21.189243
83956174,3.23645747,2.65581542,1.0,20.8436,1.621,4.785,9149,58039,737,338.5410496,-0.5985633,20.999085,20.999085
104096588,3.29903786,2.78167585,1.0,20.444986,2.923,8.208,3587,55182,700,8.6599533,0.2381552,20.42881,20.42881
94135026,3.82281092,3.38918919,1.0,20.971389,1.553,5.848,3615,55445,80,38.1308437,-0.0030039,21.228914,21.228914
94135026,3.82281092,3.60770112,1.0,20.544535,1.553,5.848,3615,55445,80,38.1308437,-0.0030039,20.498255,20.498255
96894391,2.50026275,2.40631103,1.0,20.555915,6.044,5.613,3639,55205,894,25.7631564,0.1776779,20.551645,20.551645
94355217,2.38919343,2.26575977,1.0,20.483904,1.82,4.176,3818,55532,274,136.3137637,-0.1289222,20.45281,20.45281
103155023,3.32192433,3.06896771,1.0,20.836196,2.05,6.52,3823,55534,620,140.5709292,0.3441056,20.827457,20.827457
98863178,2.93544904,2.70326025,1.0,20.740871,1.388,3.725,3825,55533,388,142.433176,0.0103356,20.719394,20.719394
106890417,3.33083807,3.08869023,1.0,20.284958,3.057,11.532,3828,55539,898,149.5974711,0.4257886,20.42945,20.42945
101971641,3.1114288,3.04002758,1.0,20.40316,3.441,8.377,3833,55290,620,158.3935525,0.2973052,20.550882,20.550882
101965777,2.52271298,2.19730733,1.0,20.319965,3.708,5.719,3833,55290,694,158.7973866,0.2459634,20.373184,20.373184
101937266,3.18692725,2.75910365,1.0,21.133666,1.56,4.122,3834,56014,984,162.2885251,0.3916369,21.090319,21.090319
93355927,2.4975637,2.25674909,1.0,20.422607,9.203,11.453,3841,56016,274,175.5844283,-0.204532,20.358633,20.358633
94329617,2.79924104,2.26500867,1.0,20.451505,1.876,4.826,3847,55588,312,186.2775558,-0.0846159,20.478401,20.478401
105002374,3.49054616,3.04561382,1.0,20.413023,3.428,8.946,3849,55274,846,191.6498641,0.412964,20.528232,20.528232
95071861,2.42513629,2.17676001,1.0,20.349864,3.935,5.31,4019,55363,32,224.7015927,-0.1814354,20.422151,20.422151
98270445,3.03370586,2.84312412,1.0,21.199822,3.031,7.849,4019,55363,700,223.4048224,0.0695152,21.211952,21.211952
97652109,2.87428004,2.39144178,1.0,20.633225,2.173,4.069,4025,55350,502,217.4514004,0.2041322,20.657138,20.657138
97600034,2.76333793,2.54800531,1.0,20.873294,2.063,4.106,4028,55621,976,217.2077565,0.178021,20.940637,20.940637
96781512,3.4035258,3.02702517,1.0,20.12944,1.589,4.465,4034,55635,600,211.5847524,0.1476945,20.326371,20.326371
101064932,2.90091655,2.80263237,1.0,20.610145,1.59,4.065,4040,55605,530,206.5634132,0.2766298,20.499618,20.499618
96474667,2.96249738,2.70411417,1.0,20.430227,2.474,6.376,4043,55630,530,204.7424704,0.1976716,20.345568,20.345568
95485293,2.56343761,2.46245698,1.0,20.439037,2.264,3.8,4043,55630,620,205.4254798,-0.0496053,20.424063,20.424063
100837885,2.99084213,2.51385852,1.0,21.057517,2.255,5.888,4043,55630,764,205.9292992,0.3173406,20.977742,20.977742
102437461,2.66998054,2.22986517,1.0,20.36446,2.76,3.575,4194,55450,998,324.1784266,0.2434035,20.317436,20.317436
106658962,2.88040515,2.63064886,1.0,21.099963,2.162,4.919,4195,55452,862,325.2232648,0.5189998,21.381952,21.381952
106575599,3.17229775,3.04188886,1.0,20.504099,1.382,3.983,4198,55480,980,330.8141822,0.5058091,20.45027,20.45027
106548766,3.1552604,2.58743749,1.0,20.597724,4.471,7.228,4199,55481,978,332.6561916,0.5487369,20.901522,20.901522
106514762,3.52763171,3.40437512,1.0,20.565033,3.403,9.413,4201,55443,730,334.937786,0.6189226,20.322824,20.322824
97153702,3.48324469,3.03352116,1.0,20.486373,0.939,4.853,4202,55445,820,336.7013684,0.0151258,20.486278,20.486278
102621906,2.50403104,2.20393945,1.0,20.455308,8.559,11.212,4204,55470,608,339.3168224,0.3206938,20.543462,20.543462
97096568,3.2344206,3.03816711,1.0,20.75571,1.137,3.744,4204,55470,688,339.652642,0.125299,20.586584,20.586584
101508733,3.2773802,2.71778525,1.0,20.634711,0.932,3.196,4206,55471,647,342.6995678,0.2706288,20.558933,20.558933
94236915,2.61803216,2.51466866,1.0,20.61542,2.768,6.038,4206,55471,884,343.7738837,-0.0412436,20.755007,20.755007
107643682,2.89759628,2.48806215,1.0,20.371144,4.042,8.277,4210,55444,774,350.1060922,0.4622472,20.325523,20.325523
107603333,3.20603833,2.89299977,1.0,20.747588,1.211,3.419,4213,55449,523,354.0199652,0.4431817,20.638251,20.638251
107603333,3.20603833,3.03816711,1.0,20.958115,1.211,3.419,4213,55449,523,354.0199652,0.4431817,20.878972,20.878972
94741393,3.43189742,3.22069821,1.0,20.796798,0.963,3.078,4215,55471,356,358.0795345,-0.0033637,20.780706,20.780706
107532353,2.69035626,2.55782218,1.0,20.596702,2.134,5.195,4217,55478,562,0.8439412,0.5142987,20.319848,20.319848
94304201,2.92433151,2.37508232,1.0,20.487868,1.668,3.987,4219,55480,14,6.5956706,-0.0283794,20.695998,20.695998
107490710,2.60412187,2.50254949,1.0,20.516959,4.964,6.741,4219,55480,642,4.6566696,0.5466201,20.492859,20.492859
106151948,3.41154813,3.01591376,1.0,20.340128,2.345,6.692,4224,55481,732,13.50618,0.4799342,20.356892,20.356892
96852599,3.21377843,2.88673032,1.0,20.816301,2.36,5.776,4228,55484,4,21.6787987,0.0441689,20.879081,20.879081
96823684,3.16649324,2.73838737,1.0,20.718478,3.208,6.876,4228,55484,512,18.9691483,0.1002639,20.84451,20.84451
96905669,2.67359607,2.2914278,1.0,20.569651,4.69,7.486,4232,55447,738,27.0790641,0.0663513,20.357544,20.357544
94156208,3.10397417,3.03909716,1.0,20.57941,1.427,4.708,4236,55479,35,34.7818839,-0.0715364,20.644218,20.644218
103537338,3.5611326,2.9662885,1.0,20.516573,0.885,3.449,4236,55479,936,34.7485113,0.4077264,20.677166,20.677166
94155362,3.02040667,2.93354661,1.0,20.189174,1.603,4.459,4237,55478,660,34.8938668,-0.0529338,20.331705,20.331705
97003678,2.61081074,2.34799114,1.0,20.587008,9.731,14.159,4238,55455,729,37.15037,0.1608963,20.79774,20.79774
103517030,2.72469616,2.37974716,1.0,20.880582,2.547,4.928,4238,55455,846,37.7693823,0.2365951,21.213986,21.213986
97067972,3.7785947,3.63857198,1.0,20.543536,1.273,4.309,4240,55455,895,41.1452713,0.0236048,20.406949,20.406949
107145929,3.36691408,2.93173508,1.0,20.571405,1.587,5.871,4242,55476,842,44.2121243,0.6031297,20.620401,20.620401
104214843,3.04691713,2.91186957,1.0,20.464436,1.27,5.007,4790,55888,228,125.2121944,0.3430385,20.31871,20.31871
103232330,3.37082395,3.09434374,1.0,20.5933,0.938,3.213,7820,56984,933,44.5329711,0.3574388,20.413688,20.413688
96654542,3.05125903,2.98367867,1.0,20.52205,0.873,4.269,7848,56959,539,357.9254937,0.114896,20.593324,20.593324
94628243,3.21371842,2.98184454,1.0,21.095393,1.2,3.154,7870,57016,157,12.0705346,-0.0039752,20.955896,20.955896
93151665,2.69118765,2.33721587,1.0,20.977209,1.514,3.767,9143,57665,608,326.123913,-0.0415435,21.175769,21.175769
112993085,2.97661277,2.74355571,1.0,20.734632,1.271,3.144,3590,55201,634,11.5245611,0.7243912,20.723625,20.723625
115705133,3.38098289,3.00759938,1.0,20.48475,1.126,3.749,3606,55182,910,28.8107473,0.8787959,20.436813,20.436813
115721813,2.61600662,2.52601618,1.0,21.030695,3.391,4.403,3609,55201,794,31.194749,0.9411952,21.116228,21.116228
119581526,2.6929088,2.18554908,1.0,20.749853,1.731,3.212,3745,55234,712,38.828459,1.0398825,20.987534,20.987534
117151234,2.76507872,2.44496084,1.0,20.944309,2.266,3.688,3812,55513,754,132.4446946,0.9172206,20.978405,20.978405
119263462,3.03180232,2.75477826,1.0,20.978136,5.191,8.979,3819,55540,446,135.9323169,1.0837543,21.213445,21.213445
112732540,3.71950696,3.26760512,1.0,20.840406,1.903,6.266,3821,55535,838,139.1564799,0.7927842,21.144982,21.144982
117203323,3.80702836,3.32100128,1.0,20.477709,1.719,5.397,3821,55535,945,139.8347313,0.8623648,20.339145,20.339145
123540211,2.7170003,2.54637137,1.0,20.55112,2.907,6.014,3823,55534,904,141.7981499,1.2763226,20.578503,20.578503
108194204,3.94962042,3.24799827,1.0,20.565322,2.229,6.559,3825,55533,726,142.8334415,0.6049046,20.569142,20.569142
119605274,3.00302671,2.72978932,1.0,20.274012,2.429,6.205,3825,55533,810,143.3258828,1.1408917,20.470903,20.470903
108214445,2.74967588,2.45767607,1.0,20.595632,2.915,6.11,3826,55563,872,145.6181264,0.4343233,20.710826,20.710826
120577700,3.17616015,2.85730785,1.0,21.377466,0.947,3.483,3833,55290,832,159.3745553,1.1198886,21.574025,21.574025
120566217,2.98561484,2.89479228,1.0,20.803229,4.262,7.183,3834,56014,586,160.4876994,1.154944,21.098726,21.098726
120796896,3.32885591,3.13222814,1.0,20.706342,2.852,4.709,3838,55588,942,170.217275,1.2027155,20.955785,20.955785
121081089,2.71509964,2.41494962,1.0,20.490663,2.054,3.079,3843,55278,702,178.7271865,1.2578075,20.484175,20.484175
112493509,2.71334912,2.60814849,1.0,20.533506,7.923,11.043,3845,55323,604,182.1984853,0.7226817,20.3772,20.3772
116465154,2.74428974,2.29825596,1.0,20.569283,1.67,3.528,3846,55327,922,185.2900429,0.8401882,20.661372,20.661372
117865111,2.50648866,2.12812645,1.0,20.285185,7.5,8.164,3849,55274,836,191.5988469,1.0673303,20.349192,20.349192
123070089,3.31398281,3.14175301,1.0,21.285357,1.02,3.012,4011,55635,218,230.2705109,1.3341523,21.573496,21.573496
123662246,2.58161041,2.19436339,0.95,20.272241,2.292,3.742,4013,55629,174,227.7440068,1.3846614,20.464092,20.464092
113724699,2.30200468,2.18995261,1.0,20.679787,9.453,6.66,4024,55646,406,217.4933405,0.7511499,20.674763,20.674763
115563590,3.2167268,2.62396811,1.0,20.571189,1.37,3.161,4033,55332,366,210.9587023,0.9781354,20.670736,20.670736
123003742,3.86071572,3.31404218,1.0,20.724683,2.417,8.056,4192,55469,706,319.5214983,1.1327788,20.860653,20.860653
110259974,2.92375889,2.53821574,1.0,20.765798,2.072,3.889,4194,55450,576,322.2752888,0.7341843,20.959162,20.959162
110119355,2.53656912,2.18848443,1.0,21.22927,3.7,7.819,4196,55478,682,326.1639213,0.6024098,21.396439,21.396439
119302435,3.08669011,2.69304211,1.0,20.658788,1.316,3.748,4197,55479,674,327.7600229,1.1245413,20.632811,20.632811
114441884,2.73851774,2.41888349,1.0,20.750746,3.181,7.681,4197,55479,787,328.4166924,0.950647,20.871226,20.871226
111879656,2.81589631,2.67946132,1.0,20.614421,1.034,3.305,4197,55479,914,328.8692415,0.7052455,20.51336,20.51336
119516407,2.84742828,2.36731851,1.0,20.513015,1.572,3.386,4199,55481,550,330.6578764,1.2177454,20.482618,20.482618
111919624,3.34978539,2.9580785,1.0,20.634205,1.08,4.366,4200,55499,716,332.9802973,0.6866608,20.30715,20.30715
117775156,2.71085735,2.22837784,1.0,20.623457,2.052,4.94,4200,55499,793,333.2917736,0.8910858,20.567209,20.567209
111939380,3.12093286,2.8876244,1.0,20.650255,4.368,10.853,4201,55443,724,334.9304976,0.6884593,20.554671,20.554671
122823451,3.78291611,3.43082329,1.0,20.481097,1.844,5.049,4207,55475,822,345.2967787,1.2120242,20.364092,20.364092
112317199,3.23646265,2.85553289,1.0,20.288155,3.609,10.329,4209,55478,956,349.2028102,0.8313087,20.351779,20.351779
116766203,3.36807649,2.88136339,1.0,20.758388,2.634,6.03,4211,55446,756,351.7495277,1.0007045,20.867154,20.867154
112434463,2.6330563,2.18115072,1.0,21.470324,1.906,3.145,4211,55446,958,352.701786,0.7833572,21.427166,21.427166
113418794,3.02136152,2.523581,1.0,20.667061,2.422,5.953,4216,55477,718,0.0632145,0.8092483,20.738387,20.738387
122091403,3.01022748,2.4489288,1.0,20.717469,1.375,4.218,4217,55478,706,1.6815113,1.1205088,20.880027,20.880027
112859259,3.02225342,2.56028193,1.0,20.752306,1.534,4.317,4225,55455,756,15.2542172,0.6551491,20.664494,20.664494
115609821,2.95454791,2.75823818,1.0,20.634078,3.191,7.086,4226,55475,826,17.241783,0.8540582,20.381395,20.381395
112698564,3.2716248,3.07178091,1.0,20.714663,1.873,5.886,4227,55481,724,18.4880203,0.6395974,20.885807,20.885807
122933709,3.50168417,2.90736901,1.0,20.615229,2.078,6.556,4230,55483,662,23.289168,1.1842204,20.547682,20.547682
110900669,3.65319511,3.25485093,1.0,20.495935,0.791,3.054,4231,55444,636,24.9415636,0.8368474,20.849393,20.849393
110895663,2.82201546,2.5611009,1.0,20.528771,4.508,8.783,4231,55444,786,25.6682959,0.8337976,20.449994,20.449994
119506389,3.06879011,2.73752593,1.0,20.56982,1.345,3.631,4234,55478,582,29.7800924,1.1146135,20.310504,20.310504
119506389,3.06879011,2.85819627,1.0,20.647965,1.345,3.631,4234,55478,582,29.7800924,1.1146135,20.535595,20.535595
119211450,3.82491635,3.25681034,1.0,20.597233,1.493,4.657,4235,55451,670,31.8820208,1.0635808,20.725843,20.725843
110847850,2.35174886,2.2462674,1.0,20.567807,3.008,4.132,4235,55451,807,32.4462972,0.7072612,20.454959,20.454959
117792995,2.95794857,2.71350746,1.0,20.835466,8.585,15.309,4237,55478,942,36.4785589,0.914412,21.001688,21.001688
114901361,3.5663267,3.2646589,1.0,20.915306,0.868,3.523,4240,55455,552,39.4555526,0.9543586,20.956788,20.956788
114660539,3.28205024,3.12367377,1.0,20.683754,0.974,3.447,4240,55455,558,39.5465171,0.8027489,20.79116,20.79116
108615632,2.90549767,2.66593112,1.0,20.474663,1.595,3.922,4241,55450,886,42.8819518,0.547705,20.670461,20.670461
117978229,3.07717303,2.83870028,1.0,20.494703,1.389,4.498,4242,55476,630,43.3841377,0.9822993,20.532813,20.532813
124696557,2.58239562,2.22837784,1.0,20.212997,1.344,3.052,4275,55501,178,25.7230889,1.4412846,20.447381,20.447381
124284485,3.32919782,3.064286,1.0,21.027029,1.061,3.754,4296,55499,166,1.0748749,1.3495068,20.902669,20.902669
124215666,3.11878267,2.78952031,1.0,20.662549,0.967,3.592,4296,55499,450,359.6451973,1.3784562,20.709817,20.709817
124329053,2.70149524,2.54882348,1.0,20.302667,2.464,4.608,4302,55531,392,7.3499653,1.3019214,20.325587,20.325587
124214035,2.88834988,2.81754626,1.0,21.169321,1.442,3.158,4304,55506,208,10.3572178,1.2506154,21.240787,21.240787
120649188,3.23061684,3.05587211,1.0,21.047243,2.187,4.934,4741,55704,286,166.8807769,1.0768272,20.843096,20.843096
121327869,2.88153991,2.52601618,1.0,20.405153,3.145,6.78,4748,55631,204,182.0201587,1.0765308,20.314501,20.314501
117711814,3.16964909,3.03909614,1.0,20.13063,4.144,10.923,4790,55888,844,125.5453299,0.9890775,20.358608,20.358608
123174117,3.33077962,2.91727666,1.0,20.421581,1.398,3.707,4791,55889,853,127.8122744,1.2821384,20.543592,20.543592
110630078,2.70739153,2.60316625,1.0,20.940803,8.491,13.856,6780,56267,638,36.5499357,0.8394874,20.998295,20.998295
123075851,3.12835244,2.75823818,1.0,20.533098,1.267,3.632,7818,56989,822,21.8324116,1.2588986,20.40189,20.40189
124577916,3.02971901,2.48886667,1.0,20.961823,2.966,8.661,7839,56900,302,27.077884,1.4014325,21.261417,21.261417
116636745,3.40451086,2.99102353,1.0,21.285207,1.295,4.398,7866,57002,553,5.6485054,0.9911622,21.281802,21.281802
116721369,3.37601,2.83516772,1.0,20.339168,1.528,3.452,9178,58081,426,356.5811747,0.8843869,20.54854,20.54854
123339924,3.63014851,3.09434374,1.0,20.518992,3.403,7.46,9203,57692,991,351.3319312,1.2597867,20.573888,20.573888
130129972,3.12548335,2.91367088,1.0,20.489946,1.272,3.585,3810,56015,898,131.7790032,1.962862,20.354143,20.354143
128471225,3.17827836,3.01498794,1.0,21.216631,2.22,6.594,3813,55532,800,132.8974685,1.9338699,21.217743,21.217743
129915059,3.24399191,3.05493907,1.0,20.507245,1.427,3.881,3819,55540,973,138.0743914,1.9731628,20.732605,20.732605
129740357,3.08509779,2.80788844,1.0,20.644,1.346,4.337,3822,55544,736,139.0669303,2.0027349,20.512549,20.512549
134344916,3.3530571,3.05493907,1.0,20.674455,2.696,6.302,4005,55325,724,195.2280517,2.4935144,20.778909,20.778909
132046714,2.55610113,2.15852523,1.0,20.321106,8.142,9.859,4006,55328,988,201.7851772,2.3337904,20.492743,20.492743
132480473,3.01542762,2.52195831,1.0,20.663299,1.818,4.15,4007,55327,608,197.1621682,2.4419467,20.546547,20.546547
131765592,3.06254871,2.8149106,1.0,21.148722,2.381,4.406,4009,55648,606,231.3868672,2.1807525,21.137508,21.137508
126723749,3.34673349,2.82194319,1.0,20.579182,1.32,3.816,4011,55635,136,230.5929689,1.5458478,20.323405,20.323405
126723749,3.34673349,3.25485093,1.0,20.435203,1.32,3.816,4011,55635,136,230.5929689,1.5458478,20.397868,20.397868
130074675,2.89560963,2.64656689,1.0,20.260475,1.892,4.47,4015,55624,616,224.0393037,2.075969,20.37899,20.37899
125640009,2.58815586,2.24925914,1.0,21.09733,2.189,3.989,4021,55620,232,220.4763992,1.4901846,21.251698,21.251698
127521472,3.20500151,3.02517073,1.0,20.572689,1.708,4.704,4021,55620,360,219.7041999,1.7284168,20.368022,20.368022
129451579,2.31641472,2.1498101,1.0,20.605653,4.93,4.481,4024,55646,38,219.2021055,1.9034357,20.667757,20.667757
131849554,2.33504085,2.18188434,1.0,20.555619,10.433,9.845,4027,55629,642,215.4649082,2.2313235,20.615971,20.615971
128736943,2.45745777,2.29597716,1.0,20.450761,2.208,3.594,4030,55634,351,213.4337254,1.8307059,20.321704,20.321704
