ID,survey,z_abs,line,lam_obs_nm,arm,band_used,mag_cont,z_qso,forest_applies,mag_corr,mag_eff,sn_at_1hr,EW3sig_1hr_A,EW3sig_2hr_A,note
39628311462151649,DESI,2.039721858674863,SiII1526,463.86155563378406,UVB,gmag,19.7456,2.059345543694951,False,0.0,19.7456,50.32224409365359,0.03368569113456196,0.023819380630204327,
39628311462151649,DESI,2.039721858674863,CII1334,405.49889594722674,UVB,gmag,19.7456,2.059345543694951,False,0.0,19.7456,50.32224409365359,0.029447386614354955,0.020822446763232354,
39628311462151649,DESI,2.039721858674863,OI1302,395.7717859994671,UVB,gmag,19.7456,2.059345543694951,False,0.0,19.7456,50.32224409365359,0.028741002527653783,0.020322957785403693,
39628311462151649,DESI,2.039721858674863,AlII1670,507.6335503987021,UVB,gmag,19.7456,2.059345543694951,False,0.0,19.7456,38.17332589459038,0.048596769451428906,0.034363105222864634,
212390691,SDSS,3.44820054,SiII1526,678.795402404,VIS,rmag,19.512,3.854,False,0.0,19.512,29.867577550334868,0.04771417317377745,0.033739015409887274,
212390691,SDSS,3.44820054,CII1334,593.3899520360001,VIS,rmag,19.512,3.854,False,0.0,19.512,29.867577550334868,0.04171081717812524,0.02949400167548469,
212390691,SDSS,3.44820054,OI1302,579.1557103079999,VIS,rmag,19.512,3.854,True,0.6790152220707137,20.191015222070714,15.98063054399705,0.07608690908331144,0.05380156937233384,
212390691,SDSS,3.44820054,AlII1670,742.8494901800001,VIS,imag,19.3474,3.854,False,0.0,19.3474,34.756817218071646,0.0448713710839672,0.03172885077461117,
39627896179918338,DESI,2.050311305292016,SiII1526,465.47750518756163,UVB,gmag,19.6717,2.2989786043449603,False,0.0,19.6717,53.8666540502095,0.0315788114442167,0.02232959171401698,
39627896179918338,DESI,2.050311305292016,CII1334,406.91152812595493,UVB,gmag,19.6717,2.2989786043449603,False,0.0,19.6717,53.8666540502095,0.02760559270418419,0.01952010179980252,
39627896179918338,DESI,2.050311305292016,OI1302,397.15053194902043,UVB,gmag,19.6717,2.2989786043449603,True,0.15474832230626626,19.826448322306266,46.71116200254761,0.03107073734137173,0.02197032907055003,
39627896179918338,DESI,2.050311305292016,AlII1670,509.4019879837667,UVB,gmag,19.6717,2.2989786043449603,False,0.0,19.6717,40.862035804343854,0.04555727276529571,0.03221385650470582,
215894597,SDSS,2.38753969,SiII1526,516.938556694,UVB,gmag,19.8248,2.42,False,0.0,19.8248,35.48787542954027,0.053232395237077956,0.0376409876509403,
215894597,SDSS,2.38753969,CII1334,451.897794646,UVB,gmag,19.8248,2.42,False,0.0,19.8248,46.782130922041844,0.03530021122113029,0.02496101873177868,
215894597,SDSS,2.38753969,OI1302,441.057667638,UVB,gmag,19.8248,2.42,False,0.0,19.8248,46.782130922041844,0.03445342954266239,0.024362253664749506,
215894597,SDSS,2.38753969,AlII1670,565.71912823,VIS,rmag,19.5758,2.42,False,0.0,19.5758,28.163070348592267,0.04217250261263725,0.029820462577003187,
39628108478811333,DESI,1.974372757453228,SiII1526,453.88928278736256,UVB,gmag,19.6701,2.180072548442149,False,0.0,19.6701,53.946093403872446,0.030747301783734304,0.02174162559446775,
39628108478811333,DESI,1.974372757453228,CII1334,396.7813258442606,UVB,gmag,19.6701,2.180072548442149,False,0.0,19.6701,53.946093403872446,0.02687870286992239,0.019006113068820437,
39628108478811333,DESI,1.974372757453228,OI1302,387.26333302041024,UVB,gmag,19.6701,2.180072548442149,False,0.0,19.6701,53.946093403872446,0.026233936384287067,0.01855019431454588,
39628108478811333,DESI,1.974372757453228,AlII1670,496.7202504946891,UVB,gmag,19.6701,2.180072548442149,False,0.0,19.6701,53.946093403872446,0.03364875096909324,0.02379325998870324,
39627715044705448,DESI,2.4414147152247785,SiII1526,525.1598855433011,UVB,gmag,20.195,2.6520559437378104,False,0.0,20.195,25.234807724805727,0.07605164759873687,0.05377663573747644,
39627715044705448,DESI,2.4414147152247785,CII1334,459.08472301098544,UVB,gmag,20.195,2.6520559437378104,False,0.0,20.195,33.26595532940044,0.05043243333301009,0.035661115601509905,
39627715044705448,DESI,2.4414147152247785,OI1302,448.07219592226613,UVB,gmag,20.195,2.6520559437378104,False,0.0,20.195,33.26595532940044,0.04922265981977445,0.03480567654660112,
39627715044705448,DESI,2.4414147152247785,AlII1670,574.716257442538,VIS,rmag,20.0498,2.6520559437378104,False,0.0,20.0498,18.20036090770715,0.06629518591765159,0.046877775522394347,
39627865427280023,DESI,2.133311154553427,SiII1526,478.1432821848529,UVB,gmag,20.4803,2.465541127031356,False,0.0,20.4803,25.578790211605753,0.0683117074323383,0.04830367155983789,
39627865427280023,DESI,2.133311154553427,CII1334,417.98370801742715,UVB,gmag,20.4803,2.465541127031356,True,0.17192167836159888,20.6522216783616,21.83289512631633,0.06996246583717594,0.04947093402199927,
39627865427280023,DESI,2.133311154553427,OI1302,407.9571123228561,UVB,gmag,20.4803,2.465541127031356,True,0.17192167836159888,20.6522216783616,21.83289512631633,0.06828420578710873,0.04828422496000227,
39627865427280023,DESI,2.133311154553427,AlII1670,523.2629628104223,UVB,gmag,20.4803,2.465541127031356,False,0.0,20.4803,19.403496650900102,0.09855010199024003,0.0696854454039246,
39627928991962339,DESI,3.851982771924405,SiII1526,740.4125709956642,VIS,imag,19.4612,4.115066011185165,False,0.0,19.4612,31.29824601994356,0.04966635565069108,0.035119416877426465,
39627928991962339,DESI,3.851982771924405,CII1334,647.2545017747157,VIS,rmag,19.6878,4.115066011185165,False,0.0,19.6878,25.40270705833796,0.053493817295366106,0.03782584096110759,
39627928991962339,DESI,3.851982771924405,OI1302,631.7281569045574,VIS,rmag,19.6878,4.115066011185165,False,0.0,19.6878,25.40270705833796,0.052210607285282346,0.0369184744612909,
39627928991962339,DESI,3.851982771924405,AlII1670,810.2811229113756,VIS,zmag,19.3213,4.115066011185165,False,0.0,19.3213,35.60245941199665,0.04778198984220451,0.03378696903600954,
